URL,Original Post,Responses
https://couple.journaldesfemmes.com/forum/affich-70817-mon-frere-a-vriller,"Bonjour à tous, j'ai besoin de l'avis de gens extérieur sur la situation actuelle de ma famille. Depuis 12 ans mon frère est en couple avec ma belle sœur. Ils ont deux chats et on acheter une maison ensemble il y a trois ans. Mon frère a ouvert son auto entreprise il y a un an et ils avaient tout pour être heureux. Seulement voilà il y a deux semaines, il a annoncé du jour au lendemain qu'il n'étais pas heureux, qu'il n'aimait plus sa copine et qu'il voulais vendre la maison. De la même façon il a annoncé ça a mes parents qui sont tombés sous le choc. Ça a été très violent et c'est depuis l'incompréhension total car jamais il n'avait eu ce genre d'attitude auparavant et sa copine n'as plus que nous comme famille. Les disputes avec sa copines On commencer il y a un mois lorsqu'il est rentré bourré et qu'elle l'a fait dormir sur le canapé. De plus on a découvert que ces copains l'avait inciter a reprendre la cigarette. Depuis ma mère refuse de lui parler et mes parents se déchirent. On a pourtant tout tenté : les discussions les menaces, rien n'y fait. A présent ce qu'on peut faire c'est de laisser le temps faire son oeuvre... Alors je voulais savoir si parmi vous, certains avaient vécu une situation identique et comment les choses ont évolué pour eux. Voilà je vous remercie pour vos partage d'expériences.","Bjr. Chaque situation est différente et chacun agit à sa manière. Si votre frere veut se separer de sa copine, c'est que dans leur couple quelque chose n'allait plus. Cette separation ne regarde qu'eux. plus des personnes viendront s'en meler et plus cela semera la zizanie aupres de tout le monde. laissez les agir, reflechir, s'interroger  chacun de leur côté  ou les 2 ensembles. ne vous les mettez pas a dos. et l'avenir vous dira ce que ce couple a décidé de faire|Bj Myriam, il y a quelque chose qui ne va pas dans ce que vous exprimez. On avance seulement quand on peut mettre des mots sur les choses. Il doit être en mesure d expliquer de manière rationnelle ses choix. Il doit cette explication à sa compagne à minima et éventuellement à sa famille. Il reste également à circonscrire et comprendre afin d au moins être certain qu il n est pas en souffrance ( addiction,  problème personnel,  ) .Évidemment,  sa compagne doit pouvoir vous aider dans cette compréhension."
https://couple.journaldesfemmes.com/forum/affich-70811-quittee-enceinte-pour-une-autre,"Bonjour, Souffrant encore de ma rupture récente, j'ai besoin d'avis sur ma situation. Le papa de mes 3 enfants m'a annoncé il y a 3 mois m'avoir trompée avec une collègue et me quitter pour elle. Il a joué un double jeu pendant un mois entier avant de finalement tout avouer car j'avais de plus en plus de doutes. Notre couple avait des problèmes de communication et nous nous sommes perdus dans le quotidien d'avec les enfants, le travail, la grossesse et autres tracas. Nous nous reprochons les mêmes choses au final. Lui dit que tout cela est dommage mais qu'il se sentait comme mort dans notre relation. Aujourd'hui, il est avec cette femme mais ne s'affiche pas avec elle pour le moment. Officiellement, au travail et dans son cercle d'amis, nous sommes toujours ensemble. Il a par contre déjà rencontré les enfants de cette femme et lui a présenté les nôtres sans mon consentement, chose qui d'ailleurs me reste en travers de la gorge. Il pla lnifie aussi des vacances avec elle l'année prochaine. Nous vivons encore ensemble mais cela devient lourd à supporter pour moi car il s'en va chez elle un jour sur 2 et tous les dimanches. Notre fils aîné se demande pourquoi son papa n'est pas toujours là et je peine à lui donner une explication qui soit vraie sans trop en dire. Étant donné notre situation financière, aucun de nous deux ne peut quitter le domicile. Lui pense aller chez sa copine une semaine sur 2 puis revenir s'occuper des enfants. Quand nous sommes ensemble, tout se passe bien. Nous passons de bons moments avec les enfants et prenons les repas ensemble en discutant normalement sans tension. Nous parvenons même à rigoler et se rappeler de bons souvenirs. Tout cela est très déroutant pour moi qui l'aime encore malgré ce qui s'est passé et il le sait. A la question de savoir s'il m'aime encore il répond simplement qu'il est désolé mais qu'il est amoureux de cette autre femme. Il ne me dit pas ""cash"" qu'il ne m'aime plus. Il dit qu'on ne sait pas de quoi l'avenir sera fait. Voilà, long narratif mais nécessaire. Faut-il espérer un retour de flamme entre lui et moi ou bien faut-il tourner la page et avancer tant bien que mal ? Merci de me lire et de me donner vos avis. Jane","Bonjour. A votre question de savoir si un retour de flamme est possible, il est très difficile de répondre. Votre mari, ami ou concubin joue sur 2 tableaux, sûrement parce qu'il ne sait pas non plus. Tant que vous vivrez ensemble, que vous passerez de bons moments ensemble en famille et que lui doit aussi passer de bons moments avec l'autre femme, rien ne changera. Il vous faut à vous 2 une discussion bien claire. De lui dire ce que vous voulez et surtout ce que vous ne voulez pas. Et après prendre la décision de rester ou partir. Et il ne faut pas de cacher derrière un pseudo problème financier. Lui ou vous restez ou partez, peu importe les finances. Il sera toujours possible de voir a ce moment ce qu'il y a comme aide|Bonsoir,  tout dépend bien sûr des capacités de chacun. Cette situation n est pas durable très longtemps.  Lui, pour l instant a le beau rôle,  mais çà ne va pas durer. Sa maîtresse va devenir plus pressante. Vous même n allez pas pouvoir le voir heureux tandis que vous  souffrirez .Si la balance penche de votre côté,  c est une chose de désirer le retour comme avant, et une autre de pouvoir digérer. En parallèle, se pose la question de la difficulté à aller de l avant . 3 enfants en bas âge, c est beaucoup d investissement . Tout le monde mérite une belle et vraie histoire d amour , plutôt que sauver les meubles ... Alors voilà,  seule vous même pouvez décider.  En cas de divorce,  la garde alternée c est vraiment bien."
https://couple.journaldesfemmes.com/forum/affich-70761-rupture-difficile,"Bonsoir, j'étais dans une relation avec un homme depuis un an maintenant, tout se passait bien avec des hauts et des bas mais il ya quelques jours, il a commencé à changer en effet, j'ai subi un viol en 2020 par le garçon avec qui j'étais à cette époque et ça m'a longtemps traumatisé surtout du côté intimité sexuelle mais j'ai pu sermonter ça Quand on a commencé à être ensemble en 2022 je lui avais parlé de mon traumatisme et il a été très compréhensif et patient avec moi car c'était pas évident seulement il y a deux mois alors qu'il était sur le point de déménager, on a réussi à faire l'amour, ce qui était une bonne chose vu qu'on a essayé beaucoup de fois sans succès. maintenant, le problème c'est qu'il a dit que j'ai enventé l'histoire du viol car si j'avais été violé, ça n'aurait pas marché comme les autres fois et que toujours selon lui je ne semblais pas traumatisé alors que tout le long de l'acte j'avais une peur mais que j'ai réussi à masquer ma question: je me sens coupable , j'ai eu tort de lui parler de mon traumatisme?? comment une personne qui est censée t'aimer ne te fait pas confiance encore sur un sujet sensible comme ça?? ou c'était juste une excuse pour rompre??","Bonjour,  vous n avez absolument rien à vous reprocher.  Vous donnez votre confiance et il n est pas capable de la recevoir. Or c est tout de même la base du couple. Au lieu de se réjouir,il vous accuse de mensonge. Cette absence de soutien sur un sujet aussi sensible et surtout lorsqu un progrès est notable n augure pas une relation de qualité. Bref, au moins sur ce coup là,  il n est pas très malin. Qu il ne se sente pas  capable d assumer et vous soutenir et qu il envisage une rupture sur un prétexte bidon est possible. Mais dans ce cas , vous ne perdez pas grand chose . Bon courage à vous et je vous dis bravo pour ce qui est une belle victoire personelle sur un traumatisme . Gardez espoir d un compagnon qui vous mérite.|Bjr Peut être une excuse pour rompre, on ne sait pas. Mais si il vous traite de menteuse car il ne croit pas à votre histoire, il n'a rien a faire avec vous. Un couple, c'est s'aimer et ce faire confiance. Pour lui ça n'a pas l'air d'être le cas, rassurez vous, vous n'avez rien perdu"
https://couple.journaldesfemmes.com/forum/affich-70745-comment-se-detacher-d-une-personne-toxique,"Bonjour, Après 22 ans de vie commune, j'ai enfin ouvert les yeux sur l'homme avec lequel je vie. Il est toxique, manipulateur, pervers ... Comment fait-on pour se détacher de sa manipulation ? Il doit m'acheter la part de notre maison mais c'est très compliqué. Je dois partager avec lui ce que j'ai acheté, même mes cadeaux et lui non. Il garde ce qui est neuf je dois prendre ce qui est vieux. Je n'arrive pas à contrôler ma colère. Du coup il me manipule encore. Si quelqu'un peut m'aider ? Merci car il m'épuise et un avocat ne servira à rien, nous ne sommes pas mariés et ce que j'ai acheté c'était en espèces donc aucune preuve d'achat ou alors à son nom. Merci de vos réponses.","Bsr voyez pour commencer un psychiatre qui va vous aider à ne plus vous énerver et mieux l'affronter|Tout à fait d'accords avecstf_frmuune consultation avec un médecin psychiatre pourrait t'aider à faire le point et surtout certainement te soulager, qu'en penses tu ? sais tu à qui et où t’adresser ? J'appelle un chat un chat **en Français dans le texte|Merci pour vos réponses, malheureusement je ne connais pas de bon psychiatre."
https://couple.journaldesfemmes.com/forum/affich-70747-votre-avis-s-il-vous-plait,"Bonjour, Après 3 ans et demie de relation avec mon ex on est séparé depuis 7 mois, c’est lui qui a pris cette décision. Les 3 premiers mois j’ai essayé de le faire revenir mais au final il a décidé que c’était définitivement fini entre nous. Pendant environ 2 mois on a pas eu de contact, j’ai respecté sa décision et c’est en août que je commence à me sentir bcp mieux donc tt va bien pour moi. Ensuite je fais ma rentrée, et le lendemain il m’envoie un message, car par hasard il a vue une photo de moi passé. Donc on discute pendant au moins 2h de plein de chose et lui me dit qu’il est en “dépression” que tout lui fais penser à moi et qu’il a rien, ses amis sont pas là pour lui etc. Moi ce jour là je lui ai fais comprendre que j’allais mieux.. bref on arrête de parler et plus de nouvelles. 2 semaines plus tard c’est le jour de nos 4 ans (19 septembre), je fais une sortie avec ma classe et comme par hasard je le croise ce jour là avec une fille, j’ai confiance en lui je me suis pas dis qu’il était en train de refaire sa vie. Ce jour là en plus j’ai appris par mon amie qu’il avait mis sur les réseaux “sa aurait du faire 4 ans aujourd’hui t’imagine”, donc là je me demande pourquoi il dit ça donc j’ai décidé de lui envoyer un message pour lui demander comment il vas tout ça et me dit qu’il appréhender ce jour mais qu’il va mieux.. moi je me dis qu’il penses peut-être que je suis mieux sans lui et c’est pour ça qu’il revient pas. J’ai décidé de lui écrire une lettre en lui proposant de ce revoir et le lendemain me répond que non il veut plus et ne peux plus, qu’il ce passera plus rien entre nous.. mais pourquoi il a fait ça alors? Il m’a fait espérer sans le vouloir alors que j’étais en train d’avancer, maintenant j’ai une fois de plus le cœur brisé et le lendemain encore j’apprends qu’il a mit une photo avec une fille avec une chanson d’amour, je le reconnais pas, je sais qu’il m’aime toujours. Svp donner moi votre avis sur la situation :(",Bjr Vous pensez qu'il vous aime encore et lui vous dit que c'est fini. Redpectez ses choix
https://couple.journaldesfemmes.com/forum/affich-70685-rupture-complique,"Bonjour, Je suis enceinte et séparé. Cette personne a rencontré quelqu’un d’autre au mois de mai, il y a déjà eu trois rupture entre eux et à chaque fois il revient vers moi récemment il m’a demandé l’échographie, si je savais le sexe pour au final me re bloqué car il s’est remis avec cette personne Que dois-je faire ? J’attends vos réponse merci","Bjr Que devez vous faire , Ce que vous allez decider.... Votre choix dependra de ce que vous voulez et cherchez. si votre recherche pour les 20 ans a venir est un homme volage qui part et revient sans cesse en vous laissant tomber comme il l'entend, alors restez avec lui et reprennez le a chaque fois qu'il revient. si c'est pas votre treap, il faut peut-être lui dire que c'est définitivement et irrémédiablement fini entre vous"
https://couple.journaldesfemmes.com/forum/affich-70665-30-ans-de-vie-balayer,"Bonjour, je suis dans le désarroi complet, mon mari consulte depuis des mois des sites porno, communique avec certaines femmes. Donc une en particulier, ils sont à 1700 textos envoyé, mon mari ne dit que c'est virtuel, mais ces échanges sont même quand il avec moi, la seule chose que je lui demanderai ,pas en ma présence, hier il a décidé de mettre un terme à notre mariage car il voit que cela me malheureuse ,il dit qu'il m'aime ,et que cette décision il l'a prend à contre cœur , je suis détruite ,je l'aime  .que faire aider moi je n'y arriverai pas sans lui",Bjr Malheureusement d'où nous sommes nous nd pouvons pas grand chose. Essayez de parler avec lui. Voyez si ensemble vous ne pouvez pas consulter un comportementaliste de couple  afin de crever l'abcès et de repartir sur de bonne base
https://couple.journaldesfemmes.com/forum/affich-70659-je-suis-decu-et-triste,"Bonjour, Je quitte d'une déception amoureuse et je suis a bout , elle me quitte pour un homme riche sous prétexte que je ne suis qu'un petit commerçant qui vie de ses petit moyens. Je veux des conseil car je l'aime toujours.","Bjr Les seuls conseils qu'on peut vous donner est de continuer sans elle. Vous ne pouvez pas la forcer, elle est libre de ses choix et si vous voyez que c'est trop dur à surmonter, vous pouvez consulter un médecin psychiatre qui vous aidera à passer ce cap"
https://couple.journaldesfemmes.com/forum/affich-70653-mon-cheri-n-a-plus-de-temps-pour-moi,"Bonjour, Nous sommes ensemble depuis 3 ans et voilà que mon chéri me dit qu’il ne s’est pas quand on va se voir qu’il est fort occupé. On ne s’est pas vu depuis 3 semaines et ce n’est pas tout en fait il ne répond pas aux sms ni aux appels. Mon dernier sms je lui ai posé la question si il ne voulait plus de moi et bien qu’il me le dise, là non plus il ne m’a pas répondu. Je peux dire que ça commence à me saouler son comportement. Je ne sais pas quoi penser ou faire. Dois-je l’ignorer comme il me fait ? Merci de vos réponses.","Bonjour, oh c est très simple....Il est sans doute passé à autre chose .Si son plan ne fonctionne pas,  il reviendra éventuellement avec des excuses bidon . Dites vous que de toute façon,  c est tellement irrespectueux ( et pas très courageux)de ne pas vous répondre, que vous méritez mieux qu un goûjat. Bon courage pour la suite|Vraiment triste votre histoire. Moi actuellement je suis en pleine dépression car elle m'a quitté pour un autre homme sous prétexte que l'autre possède plusieurs bien et que moi je ne suis qu'un pauvre commerçant."
https://couple.journaldesfemmes.com/forum/affich-70629-perdue,"Bonjour, Voila j'ai 23 ans je suis avec mon partenaire depuis 2019 , de (25ans) , comme toutes les relations ya eu des hauts et des bas , cet été on était en moto on a eu un accident , j'ai eu des brulures severes au bras , mon partenaire lui il n'a rien à part sous le choc , donc j'ai du passé un été dur pour guérir , ya 3semaines on a eu une dispute , comme il sortait avec ses copains et moi au lit en souffrance , vu que je l'ai pas trouvé à mes cotés cette nuit là j'ai pété un cable , donc je l'ai bloqué et je n'ai plus reparlé , aprés 10j il est venu prendre de mes nouvelles , son abscence vu qu'on vit pas ensemble , ses 10j était suffisant pour moi de me demander quel genre de personne qui sait que je suis malade ne va pas venir prendre de mes nouvelles meme si j'ai bloqué son numero ya tjr dautres moyens , voila aprés 10j il est venu demandé pardon en m'expliquant que depuis l'accident et l'état ou j'étais l'a trop fait mal et qu'il se sentait coupable ou autre, et ça l'a affecté , mais bon pendant ces 10j j'ai pas cessé de penser à quoi je dois m'attendre de cette personne qui laisse le silence s'immerger pendant 10j , depuis ce temps malgré ses appels ses textes , mon coeur a refroidit , je me sentais mieux sans lui , mais il insistait bcp sur le fait qu'il na rien fait de mal , mais bon j'ai essayé de lui reparler avant hier , vu qu'il etait en larme , et lui il me disait que tt va changer pr le meilleur , mais quand je lui parle en appel video je me sents comme revenu dans cette routine atroce que j'avais avec lui , et que plus rien ne me plait avec lui , j'arrive pas à comprendre , mais je sents comme si sans lui et libre je suis en vie , et qu'avec lui je sents trop de souffrance  , meme sil m'aime beaucoup , mais à mes yeux plus rien me laisse en espoir . Comme si j'en ai marre de lui et que j'ai besoin de choses nouvelles , même sa façon de parler me saoule , nos conversations aussi , rien ne m'attire Qu'est ce que vous en pensez ? merci Après l'accident , j'allais perdre ma vie , une fois j'ai ressenti qu'une seconde chance de vivre m'est donné j'ai pensé au fait que je merite mieux ...ct a dire (zero souffrance)","Bsr Si vous le sentez plus, ne vous forcez pas. Reprennez en main votre destin"
https://couple.journaldesfemmes.com/forum/affich-70636-rupture-couple-difficile,"bonjour à tous j’ai 23 ans il y’a 1 mois ma copine m’a quitté alors que ça faisait 10mois qu’on était ensemble et 2 mois qu’on était installé ensemble. Elle m’a quitté en inventant des raison et en disant que j’étais mauvais avec elle a tout son entourage, alors qu’elle a juste été récupérée par son ex « flirt », elle parlait avec lui en message juste à côté de moi et je ne le savais pas, c’est donc fini mais je n’arrive pas à l’oublier et, c’est plus fort que moi je ne peux pas m’empecher de la « surveiller », je surveille ces réseaux sociaux l’avancée de son couple avec son nouveau copain etc. comment faire pour l’oublier complètement ? je me fais mal je le sais mais c’est vraiment plus fort que moi toutes les heures je vérifie si y’a quelque chose de nouveau etc je veux arrêter mais je n’y arrive pas… je l’imagine avec son copain heureuse alors qu’on l’était beaucoup ensemble, que faire pour arrêter de penser à elle et de la surveiller? merci","Bonjour,  vous connaissez la solution : c est celle que vous décrivez : passer à autre chose . C est une ex, sa place se situe dans le passé. Faites des choses que vous aimez, sortez, faites du sport . Le temps est votre meilleur ami. La suivre , s intéresser à elle est une torture inutile que vous vous infligez . On passe tous par là.  On souffre mais de l échec on grandit.  Vous êtes jeune,  moi non. Croyez moi, pas d autre solution que d avancer . Bon courage"
https://couple.journaldesfemmes.com/forum/affich-70618-j-ai-mal,"Bonjour, voila j'ai 26 ans , je suis tombé amoureux de ma collègue au travail qui est plus âgé que moi de 5 ans au début el accepté le fait quelle soit plus agé. mais avec le temps et l'influence de son entourage elle ma dit que on doit pas être ensemble a cause de l'age est on doit rester juste des amis et collègues. le problème que je n'est pas pu passe a autre chose, j'ai toujours de l'espoir , en ce moment elle voir une autre personne c'est vraiment douloureux. je ne peut ni montre ma tristesse ni parle de ce sujet avec elle . je fait comme si je suis heureux pour elle . j'ai essayer plusieurs fois de couper le contact mais au bout de deux-trois jours je reviens lui demandant pardon est j'insiste qu'on reste ami . voila je n'ai pas trouvé de solution. je pense chaque minute a elle je communique avec elle par message, je trouve des raison pour aller la voir dans son bureau cette situation dur depuis plus de 5 mois ( 5 mois depuis quel ma dit qu'on doit reste ami) j'ai vraiment mal et ce qui ma poussé a en parler aujourd'hui ce que depuis un moment je ne veut plus sortir ni voir mes ami je suis triste toute la journée je ne suis plus motivé au travail. je ne mange plus, est surtout j'ai des idées dans ma tête qui me dises "" si je ne me réveille pas un matin ou si je fait un accident mortel peut être ce mieux que de vivre comme ca ""","Bsr Il serait temps que vous consultiez un psychiatre afin qu'il vous aide dans cette épreuve|Je confirme car vous semblez développer un état dépressif réactionnel à cette situation et une dépression, ca se soigne et se guérit et le plus tôt sera le mieux avant que les symptôme ne s'aggravent Se renseigner ici : https://fr.mappy.com/poi/5fd60f02aa455b2ae557517f J'appelle un chat un chat **en Français dans le texte"
https://couple.journaldesfemmes.com/forum/affich-70614-comment-comprendre-ce-que-veut-mon-ex,"Bonjour tout le monde, je suis resté 3 ans et demi avec mon ex et ça fait 5 mois qu’on est séparé et c’était sa décision et était très sûr de lui. Maintenant j’ai du mal à comprendre son comportement il y a 3 mois il avait été enregistré 2 photos sur sn*p ( je sais pas quoi ), quand on était ensemble on s’envoyer toute sorte de photos alors j’ai rien dis je me suis dis qu’il avait était cherché des photos importantes. Il y a 1 mois il recommence et enregistre 1 photo, je dis toujours rien. Il y a 2 semaines il recommence à 3h du latin avec 1 photo, je dis toujours rien. Il y a 5 jours cette fois à 4h du matin il m’envoie 2 messages mais qu’il a supprimé je sais donc pas ce qu’il a voulu dire. Et pour finir hier à 3h du matin enregistre 6 photos cette fois, je lui envoie pas de message pour savoir ses intentions car je veux pas être déçu et je me dis que si il a vraiment un truc à me dire il le fera. Donner moi votre avis svp merci :(",Bjr Appelez le et demandez lui ou il veut en venir. Suivant les reponses qu'il vous apportera vous pourrez prendre une decision allant dans son sens ou pas
https://couple.journaldesfemmes.com/forum/affich-70573-tout-allait-bien-et-il-m-a-quitte,"Bonjour à toutes et tous J'ai rencontré un homme il y a quelques mois et nous avons de suite accroché. Même vision de la vie, même goûts, beaucoup de points communs. Tout roulait. Il y avait un grand respect des besoins de chacun. Beaucoup de tendresse, de bienveillance, de mots doux, on communiquait beaucoup. Intimement que du bonheur. Son travail prenait beaucoup de place dans sa vie mais on arrivait à concilier tout ça.  On s'adaptait. On voulait prendre notre temps. Après quelques mois il a voulu me présenter à ses amis, sa famille. Et on a de suite accroché. Nos enfants respectifs s'appréciaient beaucoup. Et je les appréciaient également. Il a appréciait mon fils. Il était heureux que je me rapproche géographiquement. Je me devais de déménager pour des raisons professionnelles. Ça allait être plus simple pour se voir. On avait plusieurs projets en famille pour les mois a venir. Il y a quelques jours alors que l'on devait se voir il annulé un RDV car il se sentait fatigué et voulait se reposer. Comme il faisait des semaines de 72h je n'ai pas insisté. Et pour l'avoir vu quelques jours avant, il avait l'air vraiment épuisé. Sauf qu'il ne m'a plus donné signe de vie pendant 3 jours. Apres 3 jours de silence, il m'a envoyé un message pour me dire qu'il appréciait les moments avec moi, que j'étais une belle personne mais qu'il ne m'aimait pas. Qu'il ne se  sentais pas de m'affronter pour me le dire en face. Que je n'avais qu'à jeter ses affaires, qu'il voulait couper les ponts. Que son comportement était lâche et irrespectueux mais que ça arrive à tout le temps de se faire quitter par message donc pas besoin d'avoir de l'amertume. Je ne comprends pas ce virage soudain. Sa fille aujourd'hui m'a contacté, elle est sidérée. Elle ne comprend pas non plus. Elle me dit qu'il était si heureux. Elle ne veut pas couper les ponts avec moi et mon fils. J'ai conscience que garder le lien peut me faire du mal mais les enfants se sont pas responsables et on s'apprécie énormément. Il est séparé depuis 10 ans et n'a pas eu longues relations depuis. J'étais la 1e qu'il présentait à ses enfants. Je veux pas lui courrir après car je respecte son choix malgré ma douleur. Et cela pourrait créer des tensions. S'est il menti à lui même en pensant avoir des sentiment? Oui est ce de la peur?... Il refuse route discussion. A part me.dire que je suis une belle personne. Que dois je faire vis à vis des enfants qui ont envie de se voir? Le mien a 13 ans, les siens 17 et 20. Merci de vos réponses","Bjr
Il a fait ses choix et il n y a que lui qui pourra revenir dessus.
Après si il change d'avis, choses qu il peut faire des 10aine de fois à voir si vous accepter de vous trouver mal à chaque fois qu'il change d'avis.
Pour ce qui est de ses enfants.
L'un est majeur et l'autre bientot, donc vous pouvez continuer à les voir si vous le voulez mais il ne faut pas que ces rencontres est pour but que les enfants remettent leur parents ensemble."
